"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation"
"63","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"87",42,2016,3,1,743,10,30,"D",55.8642,16.4773,55.8655,16.4337,"40G6",53,"V","86",1,1,"C",5.4,NA,NA,2759,320,NA,NA,4.4,720,82,30,213,-9,488,273,2.9,-9,NA,-9,NA,-9,90,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"64","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"95",46,2016,3,2,708,10,30,"D",55.8408,15.2913,55.8213,15.2632,"40G5",51,"V","94",1,1,"C",4.9,NA,NA,2797,320,NA,NA,4.4,720,87,33,213,-9,488,219,3,-9,9,0.5,NA,-9,190,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"65","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"12",6,2016,2,22,920,10,30,"D",55.8055,15.2883,55.8217,15.3217,"40G5",55,"V","11",1,1,"C",4.6,NA,NA,2797,320,NA,NA,4.4,720,84,31,213,-9,488,50,3,-9,NA,-9,NA,-9,280,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"66","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"93",45,2016,3,1,1440,11,30,"D",55.7978,15.955,55.7972,15.9102,"40G5",61,"V","92",1,1,"C",4.7,NA,NA,2797,360,NA,NA,4.4,720,86,32,213,-9,488,268,3,-9,NA,-9,NA,-9,90,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"67","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"84",41,2016,2,29,1300,10,30,"D",55.7953,16.6967,55.7717,16.7103,"40G6",49,"V","85",1,1,"C",5.2,NA,NA,2778,320,NA,NA,4.4,720,80,30,213,-9,488,162,2.9,-9,27,1,NA,-9,70,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"68","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"18",9,2016,2,23,631,10,30,"D",55.7807,17.6987,55.8038,17.6825,"40G7",58,"V","17",1,1,"C",4.8,NA,NA,2759,350,NA,NA,4.4,720,88,33,213,-9,488,338,2.9,-9,NA,-9,NA,-9,270,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"69","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"10",5,2016,2,22,631,10,30,"D",55.7702,15.2482,55.7705,15.2925,"40G5",56,"V","9",1,1,"C",4.6,NA,NA,2778,340,NA,NA,4.4,720,87,32,213,-9,488,89,3,-9,NA,-9,NA,-9,290,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"70","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"97",47,2016,3,2,909,11,30,"D",55.7452,15.3617,55.7298,15.327,"40G5",60,"V","96",1,1,"C",5.1,NA,NA,2759,360,NA,NA,4.4,720,84,32,213,-9,488,232,2.9,-9,9,0.4,NA,-9,190,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"71","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"89",43,2016,3,1,954,11,30,"D",55.7448,16.3328,55.7698,16.3343,"40G6",66,"V","88",1,1,"C",4.8,NA,NA,2778,370,NA,NA,4.4,720,86,33,213,-9,488,163,3,-9,NA,-9,NA,-9,100,12,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"72","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"8",4,2016,2,21,1440,9,30,"D",55.702,14.3678,55.7078,14.4103,"40G4",38,"V","7",1,1,"C",5.5,NA,NA,2759,250,NA,NA,4.4,720,73,29,213,-9,488,76,2.9,-9,NA,-9,NA,-9,250,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"73","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"6",3,2016,2,21,1222,10,30,"D",55.6832,14.498,55.6978,14.534,"40G4",48,"V","5",1,1,"C",5.1,NA,NA,2797,300,NA,NA,4.4,720,78,30,213,-9,488,54,3,-9,NA,-9,NA,-9,280,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"74","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25192",14,2016,2,14,840,11,30,"D",54.85,15.6633,54.84,15.6233,"38G5",78,"V","52",1,1,"C",6,NA,NA,2800,220,18,12,4.3,520,50,27,213,-9,47,244,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.5,8.5,8.19,17.01,"Y",46,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"75","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26266",45,2016,2,23,1415,9,15,"D",54.835,18.5117,54.8233,18.5233,"38G8",22,"V","105",1,1,"C",7,NA,NA,1501,70,18,12,4.3,520,50,27,213,-9,47,149,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.9,3.9,7.82,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"76","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25061",25,2016,2,16,1440,10,30,"D",54.82,16.0283,54.8417,16.0567,"38G6",52,"V","63",1,1,"C",7,NA,NA,3028,170,18,12,4.3,520,50,27,213,-9,47,37,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.1,9.2,8.21,14.81,"Y",41,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"77","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26169",44,2016,2,23,1151,9,30,"D",54.8017,18.665,54.7783,18.69,"38G8",35,"V","104",1,1,"C",7,NA,NA,3061,90,18,12,4.3,520,50,27,213,-9,47,149,3.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.1,4.1,7.67,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"78","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25180",15,2016,2,14,1045,11,30,"D",54.7917,15.6883,54.7883,15.645,"38G5",74,"V","53",1,1,"C",6,NA,NA,2811,220,18,12,4.3,520,50,27,213,-9,47,264,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.5,8.2,8.77,17.64,"Y",47,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"79","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25177",12,2016,2,13,1330,11,30,"D",54.7683,15.31,54.7767,15.3483,"38G5",68,"V","46",1,1,"C",7,NA,NA,2636,220,18,12,4.3,520,50,27,213,-9,47,70,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.6,8.7,8.17,17.29,"Y",53,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"80","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25002",5,2016,2,12,655,8,30,"D",54.7517,17.0033,54.7767,17.0133,"38G7",19,"V","39",1,1,"C",7,NA,NA,2856,70,18,12,4.3,520,50,27,213,-9,47,12,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.8,3.8,8.05,8.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"81","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25016",6,2016,2,12,902,9,30,"D",54.7483,16.8317,54.7683,16.86,"38G6",31,"V","40",1,1,"C",7,NA,NA,2877,100,18,12,4.3,520,50,27,213,-9,47,41,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.3,3.5,7.99,8.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"82","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","99",19,2016,3,9,548,10,30,"N",55.7298,16.6839,55.7197,16.6433,"40G6",56,"V","98",1,1,"R",5.9,NA,NA,2783,340,NA,NA,4.4,520,86,-9,213,-9,NA,245,3,-9,NA,-9,NA,-9,221,5,NA,-9,3.3,4.6,7.63,8.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"83","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","190",46,2016,3,16,1251,11,30,"D",55.7041,18.0102,55.6817,18.0288,"40G8",64,"V","188",1,1,"R",5.1,NA,NA,2748,380,NA,NA,4.4,520,89,-9,213,-9,NA,152,3,-9,NA,-9,NA,-9,274,6,NA,-9,4,4.8,7.56,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"84","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","119",23,2016,3,10,541,10,30,"N",55.6914,14.8683,55.6884,14.8242,"40G4",58,"V","118",1,1,"R",6.3,NA,NA,2787,360,NA,NA,4.4,520,67,-9,213,-9,NA,263,3,-9,NA,-9,NA,-9,78,9,NA,-9,3.4,4.1,7.77,8.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"85","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","160",31,2016,3,13,542,12,30,"D",55.6787,18.9464,55.6546,18.9562,"40G8",87,"V","159",1,1,"R",5.1,NA,NA,2752,450,NA,NA,4.4,520,92,-9,213,-9,NA,168,3,-9,NA,-9,NA,-9,36,3,NA,-9,4.1,6.7,7.5,11.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"86","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","189",45,2016,3,16,1121,11,30,"D",55.6521,18.0511,55.6751,18.0312,"40G8",68,"I","188",1,1,"R",5.1,NA,NA,2845,400,NA,NA,4.4,520,89,-9,213,-9,NA,332,3,-9,NA,-9,NA,-9,282,10,NA,-9,4,5,7.5,8.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"87","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","121",24,2016,3,10,844,12,30,"D",55.6313,15.063,55.6368,15.1064,"40G5",86,"V","120",1,1,"R",5.2,NA,NA,2791,420,NA,NA,4.4,520,85,-9,213,-9,NA,75,3,-9,NA,-9,NA,-9,104,11,NA,-9,3.2,6.9,7.49,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"88","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","101",20,2016,3,9,756,10,30,"D",55.6137,16.6781,55.5908,16.6643,"40G6",54,"V","100",1,1,"R",5.1,NA,NA,2698,340,NA,NA,4.4,520,83,-9,213,-9,NA,201,2.9,-9,NA,-9,NA,-9,214,5,NA,-9,3.5,7.1,7.79,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"89","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"4",2,2016,2,21,926,11,30,"D",55.6128,14.605,55.6,14.566,"40G4",66,"V","3",1,1,"C",4.2,NA,NA,2834,375,NA,NA,4.4,720,85,32,213,-9,488,240,3,-9,5,0.5,NA,-9,290,12,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"90","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"2",1,2016,2,21,709,10,30,"D",55.4607,14.5277,55.4583,14.4837,"39G4",58,"V","1",1,1,"C",5,NA,NA,2797,390,NA,NA,4.4,720,86,33,213,-9,488,266,3,-9,5,0.5,NA,-9,270,12,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"91","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25067",29,2016,2,17,1150,10,30,"D",55.025,16.3217,55.04,16.3567,"39G6",57,"V","67",1,1,"C",7,NA,NA,2792,180,18,12,4.3,520,50,27,213,-9,47,54,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.8,9.1,7.97,14.74,"Y",40,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"92","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26186",34,2016,2,19,1130,11,30,"D",54.9933,18.51,54.9783,18.545,"38G8",71,"V","86",1,1,"C",7,NA,NA,2794,230,18,12,4.3,520,50,27,213,-9,47,127,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.3,7.2,7.49,11.27,"Y",51,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"93","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26167",33,2016,2,19,905,11,30,"D",54.9833,18.505,54.9967,18.4717,"38G8",61,"V","85",1,1,"C",7,NA,NA,2602,180,18,12,4.3,520,50,27,213,-9,47,307,2.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,4,6,7.51,10.23,"Y",43,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"94","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25066",28,2016,2,17,1035,10,30,"D",54.9833,16.2483,55.0017,16.2733,"38G6",58,"V","66",1,1,"C",7,NA,NA,2599,190,18,12,4.3,520,50,27,213,-9,47,38,2.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.8,9.2,7.99,14.95,"Y",42,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"95","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25022",31,2016,2,18,1040,9,30,"D",54.9533,17.3683,54.9567,17.4133,"38G7",27,"V","73",1,1,"C",7,NA,NA,2908,90,18,12,4.3,520,50,27,213,-9,47,82,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.2,4.2,7.95,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"96","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26037",46,2016,2,24,702,11,30,"D",54.9433,18.625,54.92,18.6483,"38G8",74,"V","106",1,1,"C",7,NA,NA,2993,230,18,12,4.3,520,50,27,213,-9,47,151,3.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.2,4.1,7.57,7.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"97","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26267",47,2016,2,24,918,10,30,"D",54.92,18.59,54.895,18.62,"38G8",47,"V","107",1,1,"C",7,NA,NA,3384,150,18,12,4.3,520,55,27,213,-9,47,146,3.3,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.2,3.9,7.71,7.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"98","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25062",27,2016,2,17,910,10,30,"D",54.9167,16.19,54.935,16.2183,"38G6",49,"V","65",1,1,"C",7,NA,NA,2728,150,18,12,4.3,520,50,27,213,-9,47,44,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.9,4.1,8.08,8.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"99","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25195",13,2016,2,14,630,11,15,"D",54.9083,15.8817,54.9,15.8667,"38G5",75,"V","51",1,1,"C",7,NA,NA,1334,220,18,12,4.3,520,50,27,213,-9,47,220,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.4,8.7,8.22,17.76,"Y",45,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"100","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26177",32,2016,2,19,635,9,30,"D",54.9017,18.245,54.9,18.2017,"38G8",24,"V","84",1,1,"C",7,NA,NA,2784,80,18,12,4.3,520,50,27,213,-9,47,267,3,-9,NA,-9,NA,-9,NA,NA,NA,-9,4,3.9,7.56,7.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"101","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26257",2,2016,2,11,1214,13,0,"D",54.8967,19.0517,54.8967,19.0517,"38G9",103,"N","33",1,1,"C",-9,NA,NA,0,NA,18,12,4.3,520,50,27,213,-9,47,NA,-9,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.6,6.8,7.4,12.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"102","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26087",3,2016,2,11,1308,12,0,"D",54.8833,18.9033,54.8833,18.9033,"38G8",99,"N","34",1,1,"C",-9,NA,NA,0,NA,18,12,4.3,520,50,27,213,-9,47,NA,-9,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.3,7.1,7.44,12.68,"Y",73,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"103","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26038",4,2016,2,11,1440,10,30,"D",54.88,18.6567,54.8583,18.675,"38G8",59,"V","35",1,1,"C",6,NA,NA,2686,180,18,12,4.3,520,50,27,213,-9,47,155,2.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,4.5,5.3,7.45,9.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"104","HH","BITS",1,"PL","67BC","TVL",75,"S","T","26007",48,2016,2,24,1105,9,30,"D",54.88,18.5633,54.8567,18.5933,"38G8",31,"V","108",1,1,"C",7,NA,NA,3231,100,18,12,4.3,520,50,27,213,-9,47,144,3.4,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.7,3.6,7.98,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"105","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25004",26,2016,2,17,615,9,30,"D",54.88,16.705,54.875,16.66,"38G6",20,"V","64",1,1,"C",7,NA,NA,2942,70,18,12,4.3,520,50,27,213,-9,47,262,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.9,4.1,8.08,8.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"106","HH","BITS",1,"PL","67BC","TVL",75,"S","T","25024",30,2016,2,18,840,9,30,"D",54.8517,17.4833,54.855,17.5283,"38G7",24,"V","72",1,1,"C",7,NA,NA,2914,70,18,12,4.3,520,50,27,213,-9,47,81,3.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,3.4,3.3,8.04,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"107","HH","BITS",1,"DK","26D4","TVL",NA,"S","T","84",18,2016,3,8,1543,11,30,"D",55.5856,16.1927,55.5622,16.1816,"40G6",78,"V","82",1,1,"R",5,NA,NA,2695,440,NA,NA,4.4,520,88,-9,213,-9,NA,194,2.9,-9,NA,-9,NA,-9,209,5,NA,-9,3.3,8.2,7.43,18.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"108","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"65",31,2016,2,27,736,11,30,"D",57.498,17.5733,57.4742,17.5555,"43G7",72,"V","64",1,1,"C",4.3,NA,NA,2815,400,NA,NA,4.4,720,86,31,213,-9,488,203,3,-9,36,0.5,NA,-9,270,11,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"109","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"63",30,2016,2,27,550,13,30,"D",57.4583,17.7333,57.4833,17.7333,"43G7",108,"N","62",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,720,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,270,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"110","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"48",23,2016,2,25,1245,12,30,"D",57.3505,19.1528,57.3682,19.1858,"43G9",84,"N","47",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,720,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,250,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"111","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"46",22,2016,2,25,1116,11,30,"D",57.3233,19.0772,57.3015,19.055,"43G9",68,"V","45",1,1,"C",5,NA,NA,2778,390,NA,NA,4.4,720,83,31,213,-9,488,209,2.9,-9,NA,-9,NA,-9,260,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"112","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"44",21,2016,2,25,930,12,30,"D",57.2017,19.051,57.225,19.065,"43G9",83,"N","43",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,720,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,260,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"113","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"41",20,2016,2,25,715,10,30,"D",57.1523,18.7983,57.1767,18.8083,"43G8",41,"V","42",1,1,"C",5.2,NA,NA,2778,270,NA,NA,4.4,720,75,29,213,-9,488,12,3,-9,NA,-9,NA,-9,260,7,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"114","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"67",32,2016,2,27,1127,11,30,"D",57.1263,17.2905,57.1015,17.2848,"43G7",73,"V","66",1,1,"C",4.4,NA,NA,2778,400,NA,NA,4.4,720,86,32,213,-9,488,187,3,-9,NA,-9,NA,-9,260,11,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"115","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"71",34,2016,2,27,1530,11,30,"D",57.0733,17.91,57.0483,17.9183,"43G7",76,"N","70",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,720,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,250,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"116","HH","BITS",1,"SE","26D4","TVL",75,"S",NA,"69",33,2016,2,27,1430,12,30,"D",57.0633,17.8683,57.0383,17.875,"43G7",84,"N","68",1,1,"C",-9,NA,NA,2778,NA,NA,NA,4.4,720,-9,-9,213,-9,488,NA,3,-9,NA,-9,NA,-9,240,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"117","HH","BITS",1,"DK","26HF","TVS",NA,"S",NA,"24",24,2016,2,27,1415,9,30,"D",54.7679,10.465,54.7764,10.4233,"38G0",23,"V",NA,1,1,"R",1.7,NA,NA,NA,136,NA,NA,-9,NA,58,-9,NA,-9,NA,NA,3,3,NA,-9,NA,-9,NA,0,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"118","HH","BITS",1,"DK","26HF","TVS",NA,"S",NA,"20",20,2016,2,26,1553,9,30,"D",54.7119,10.746,54.6878,10.7353,"38G0",20,"V",NA,1,1,"R",1.7,NA,NA,NA,136,NA,NA,-9,NA,61,-9,NA,-9,NA,NA,3,3,NA,-9,NA,-9,225,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"119","HH","BITS",1,"DK","26HF","TVS",NA,"S",NA,"23",23,2016,2,27,1202,9,30,"D",54.5968,10.6554,54.6208,10.6494,"38G0",20,"V",NA,1,1,"R",1.6,NA,NA,NA,136,NA,NA,-9,NA,61,-9,NA,-9,NA,NA,3,3,NA,-9,NA,-9,NA,0,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"120","HH","BITS",1,"DK","26HF","TVS",NA,"S",NA,"22",22,2016,2,27,1048,9,30,"D",54.5533,10.7339,54.5616,10.697,"38G0",20,"V",NA,1,1,"R",1.7,NA,NA,NA,136,NA,NA,-9,NA,62,-9,NA,-9,NA,NA,3,3,NA,-9,NA,-9,NA,0,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"121","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",10,2016,3,5,1520,9,30,"D",57.0517,21.0283,57.0333,21.0067,"43H1",31,"V","H_10",1,1,"C",-9,NA,NA,NA,100,16,NA,4.3,520,-9,-9,NA,-9,NA,215,3,-9,NA,-9,NA,-9,135,4,NA,0.1,2.6,3.7,6.67,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"122","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",14,2016,3,6,1215,12,15,"D",56.9583,20.4133,56.95,20.3983,"42H0",85,"V","H_14",1,1,"C",-9,NA,NA,NA,250,16,NA,4.3,520,-9,-9,NA,-9,NA,225,3,-9,NA,-9,NA,-9,135,10,NA,1,3.9,5.7,7.31,10.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"123","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",15,2016,3,6,1520,10,15,"D",56.765,20.7617,56.76,20.7467,"42H0",45,"I","H_15",1,1,"C",-9,NA,NA,NA,130,16,NA,4.3,520,-9,-9,NA,-9,NA,220,3,-9,NA,-9,NA,-9,90,10,NA,1,3.1,4.3,7.12,7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"124","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",19,2016,3,7,1000,11,15,"D",56.6383,20.585,56.6517,20.5867,"42H0",61,"V","H_19",1,1,"C",-9,NA,NA,NA,150,16,NA,4.3,520,-9,-9,NA,-9,NA,355,3,-9,NA,-9,NA,-9,203,4,NA,0.5,3.9,3.9,7.36,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"125","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",17,2016,3,7,650,9,15,"D",56.635,20.7267,56.6433,20.74,"42H0",39,"V","H_17",1,1,"C",-9,NA,NA,NA,120,16,NA,4.3,520,-9,-9,NA,-9,NA,40,3,-9,NA,-9,NA,-9,180,7,NA,1,3.8,3.9,7.34,7.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"126","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",18,2016,3,7,835,10,15,"D",56.6217,20.635,56.6317,20.6483,"42H0",47,"V","H_18",1,1,"C",-9,NA,NA,NA,130,16,NA,4.3,520,-9,-9,NA,-9,NA,40,3,-9,NA,-9,NA,-9,180,7,NA,0.5,3.7,3.9,7.33,7.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
"127","HH","BITS",1,"LV","67BC","TVL",75,"R","T","1",16,2016,3,7,555,9,15,"D",56.62,20.705,56.6283,20.7167,"42H0",39,"V","H_16",1,1,"C",-9,NA,NA,NA,110,16,NA,4.3,520,-9,-9,NA,-9,NA,40,3,-9,NA,-9,NA,-9,180,7,NA,1,3.8,3.8,7.31,7.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210317
